Gene	GV.0	GV.1	MI.0	MI.1	MII.0	MII.1	PN.0	PN.1	CL.0	CL.1	MOR.0	MOR.1	ICM.0	ICM.1	TROPH.0	TROPH.1
LTR10D	4.273867615	4.470669648	4.346519821	4.239397021	4.554651345	4.157388661	4.121822048	4.406606541	5.5654329	5.124351123	5.876328205	5.983952993	6.449788913	6.647325715	5.798575435	5.470947419
LTR38C	4.048994204	3.240802106	3.592430049	4.239397021	3.110551381	2.703670694	3.106555292	3.134801925	4.696393578	3.497263147	4.291365704	4.811313607	4.900231748	4.290840398	3.907281694	4.186494029
(TTCG)n	1.133386392	-2.540557607	0.69626586	1.432042099	0.854211627	-0.234928762	0.721891441	-2.222750079	0.584885263	1.464841669	0.590925986	2.098595559	0.703834535	1.568374374	0.538047884	1.708446733
LTR90B	4.544319493	3.868833329	4.960969086	4.891473718	4.223445437	3.734697589	4.027699871	3.885774378	4.491775858	5.473015601	5.851453536	5.118495116	5.718784877	5.62148571	5.492244195	5.376825242
LTR83	5.040276987	4.470669648	4.624372941	4.981203879	5.015203504	4.719267549	5.259325572	4.545434246	6.165547626	5.906276858	6.598420523	6.622157515	7.019738843	6.939933236	6.766866575	6.67587887
MER58D	6.104407325	5.28599088	5.989865232	5.902999971	5.215668086	5.098971975	5.391170228	5.442585838	6.675375797	6.313749081	7.385341852	7.350735324	7.590547249	8.069813519	7.306232209	7.743442154
HAL1-3A_ME	5.936049618	5.864583856	5.576189408	5.887611078	5.485186526	5.631319849	5.726892122	5.591031112	6.851671803	6.638405248	7.295982332	7.123427412	8.08176804	7.950349852	7.045842525	7.153757243
(CTTAA)n	-2.326045227	-0.955595107	1.226780576	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-2.222750079	-0.637507159	-1.99458995	1.32789158	1.250598652	-0.881127965	2.053801201	0.538047884	1.223019905
ERVL-int	5.954725543	5.821386166	6.006121122	5.92577984	5.644288558	5.379781082	5.464855776	5.805155917	6.638617247	6.809541072	7.277426513	7.359123109	7.598652299	7.970960132	7.196259367	6.95094036
(GGGA)n	2.959356992	3.014031244	2.883892863	2.89916811	2.969688845	3.224502857	3.166676284	3.505170375	4.406886961	4.448353546	4.888606535	5.195457098	5.049609372	6.323261876	4.162538749	4.258643815
AluYb9	10.7358322	10.00802351	11.82576355	11.04621061	10.8938923	9.898213451	10.35023571	10.02961969	11.73145394	10.67318689	10.57629359	10.48085932	11.45454152	10.73378389	10.22513191	10.98157627
LTR72	4.3604553	3.688261083	3.592430049	2.702131263	3.176139722	3.134305048	3.574334253	3.707987258	4.672348104	4.773594375	6.017190741	5.939897813	6.449788913	5.987913265	5.460880024	5.746581861
(ATAGG)n	-2.326045227	-2.540557607	0.33369578	-2.655420742	-0.730750873	-1.819891262	-2.44803356	-2.222750079	-2.222469659	-0.409627449	-0.994036515	1.250598652	-0.881127965	0.831408779	0.538047884	1.223019905
(GGAGAA)n	3.823701893	3.39017973	4.960969086	4.031079785	4.844157963	4.157388661	2.409947435	2.169567344	2.635511336	3.8880531	3.760850987	3.32098798	1.926226957	2.053801201	2.859975979	2.807982406
MER90a	7.139521178	6.992772125	6.658197819	6.734748214	6.582132082	6.272865878	6.709313375	6.638336827	7.77612077	7.717937051	7.790598331	7.375753784	7.72249838	7.922403312	7.288475738	7.444123631
U7	3.696322586	3.074152237	2.170197048	2.959289102	3.465646339	1.880548456	3.61805563	3.754529844	4.917081693	4.605322893	3.398280908	4.354935312	4.545136789	4.80103513	3.596941573	3.544948
Helitron2Na_Mam	3.556597822	2.503836512	4.624372941	5.009915175	2.728680745	2.428036251	4.293433426	3.558609634	4.788757596	5.281534456	6.505809372	5.823488321	6.696300863	6.503834121	6.468785222	6.635801431
Charlie17a	6.1698098	5.821386166	6.324002384	6.167946498	6.273001261	5.88746787	6.220851424	6.121545829	7.379301129	7.084894834	7.968859491	7.992065639	8.311164849	8.496744697	7.886776039	8.137106002
MLT1H1-int	3.823701893	3.834481824	3.457078196	4.524488348	3.834033745	3.852534079	4.73187553	4.996418441	6.130677166	5.726509239	5.720209003	5.338061494	5.688727643	6.141264042	4.507674235	5.501004653
Charlie2b	7.894333101	7.566659468	7.938910705	7.932356775	7.970844388	7.377325431	7.899587809	7.812048883	9.094377524	8.732479608	9.401497621	9.256223201	9.785096037	9.644120912	9.111695072	9.462379756
(CACTT)n	-2.326045227	-2.540557607	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-2.222750079	-2.222469659	-0.409627449	-0.994036515	0.513633058	-0.881127965	-0.753553721	-1.046914616	-1.098908189
(ACCG)n	-2.326045227	-2.540557607	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-0.637787578	0.947455342	-1.99458995	-0.994036515	-1.071329443	-0.881127965	-0.753553721	-1.046914616	-1.098908189
AluSx4	9.328143246	9.22555715	9.244445571	9.250342308	9.159513404	9.061987445	9.098378635	9.01982861	10.13700539	10.10179578	10.65387156	10.52066033	10.98576456	11.33622777	10.59197377	10.61232858
(CCTCG)n	2.066272196	2.214329895	-2.473659142	0.51450426	1.143718245	2.267571579	2.909518445	1.684140516	2.82192446	3.982689974	3.093426327	3.176598071	4.3283254	3.890302469	3.596941573	3.855288121
L1MA10	8.36831266	8.073231857	8.508621463	8.345283527	7.909494063	7.785588256	8.163913382	8.035815955	9.309399116	8.987690655	9.388587512	9.296085309	9.811487536	9.889400502	8.993375105	9.307296816
L1PB4	9.229981766	9.011631152	8.980125914	8.809635426	8.55542181	8.282084408	8.786185118	8.675851308	9.953391724	9.602065718	10.25092188	10.3031667	10.72943554	10.76165331	9.915258415	10.13531049
(GAA)n	6.185707427	6.099687329	6.678625701	5.918226446	6.664426204	6.715384114	6.199424866	5.859398962	6.979654164	7.212424371	7.022771773	7.00013292	7.031761371	6.89749797	6.853952192	6.872635364
AluYk4	7.319613205	7.130098642	7.490681726	7.545477863	7.447498993	7.47243037	7.65131425	7.267097881	8.683669337	8.339683336	8.856150323	8.671821952	9.091851821	9.407578162	8.637834004	8.776073158
(AGGGGG)n	1.374394491	2.58872541	0.985772477	1.592506772	3.041838631	2.428036251	2.19582263	2.532137423	2.986983706	3.786769764	3.529525441	4.286222562	4.073068345	4.861156123	2.653525102	3.94548593
LTR81C	5.220849233	4.877294907	5.23369999	4.79579037	4.529776677	4.948293062	5.273065629	4.719764426	6.174135122	5.965411982	6.300584234	6.428516444	7.201021076	7.06022747	5.918869668	6.67587887
MSTB	9.353874652	9.394238985	8.860055284	8.820819165	8.567693612	8.443377938	8.900141308	8.829138577	10.03226373	9.776486791	10.59701826	10.45076163	10.87250665	10.99421968	10.26313006	10.43879556
L1MEa	4.468370639	4.354260156	4.603156455	4.812184808	4.529776677	4.408927428	4.517750725	4.252983352	5.859679382	4.825589013	5.481696916	5.774160608	6.06138654	6.27986928	5.611296866	5.587592338
Arthur1	7.37958716	7.061213181	7.055771412	6.916331902	6.617977281	6.36498408	6.920472901	6.872646944	7.995488038	7.886524011	8.352477218	8.070777615	8.496082565	8.237968125	7.711308598	7.852376526
LTR10F	5.745417136	5.583563704	5.219827816	4.812184808	4.844157963	5.025598788	4.864849395	5.034637764	6.312805717	5.582838878	6.537344946	6.329549994	7.454262389	7.047346179	6.265968339	6.100764155
MER113B	4.83382611	4.200909379	4.875069012	5.05193839	4.254142234	4.202476551	4.711837777	4.406606541	5.725897572	5.473015601	6.20563583	6.06822191	6.665766495	6.522570684	6.072026456	6.608450943
LTR44	4.332166256	4.279621355	4.155697478	4.333263945	4.223445437	4.246197928	4.266211958	3.885774378	5.308911801	4.900227814	4.497816582	4.286222562	5.184961225	5.129089328	4.082368401	5.090916369
(TGG)n	4.494133735	4.425226677	5.103769686	5.372485255	4.626801131	4.369933296	4.691517792	4.545434246	5.629279382	5.670745968	6.244368225	6.363298785	6.880423267	6.714051829	6.11295672	6.352302922
(CTATG)n	-0.004117132	-0.218629513	0.33369578	-2.655420742	-2.315713374	0.98746366	1.011398059	0.584604843	2.82192446	-0.409627449	1.813318407	1.736025479	0.703834535	-0.753553721	2.653525102	-1.098908189
(ATTAG)n	0.481309695	1.159882111	2.655623875	-2.655420742	1.591177222	2.267571579	1.458857036	0.584604843	2.635511336	1.464841669	2.175888487	1.250598652	2.578303653	2.41637128	2.123010385	2.601531529
LTR12F	8.412891455	8.356531521	7.473247133	7.515756056	7.984639186	7.669956698	7.995945983	7.868685307	9.04138636	8.853250406	6.918852822	6.945478845	7.565955261	7.734286313	6.468785222	6.95094036
LTR80A	4.332166256	3.763223141	4.240586376	3.914434867	4.059326057	4.202476551	3.78078513	3.885774378	4.696393578	4.994094737	5.664174968	5.74884952	5.748228655	6.040862145	5.292935387	5.204872559
Charlie20a	5.954725543	5.442435967	5.852770345	5.616042286	5.734135175	5.492991693	6.079443446	5.890992087	7.159073292	6.82877729	7.564384199	7.392194931	7.342873709	7.625824646	7.196259367	7.420728063
L1M2	10.43903363	10.16096546	10.64576837	10.41251773	10.18338507	9.961058536	10.07626328	9.961815373	11.22964286	10.80043503	11.49806703	11.38887045	11.95511968	11.97627942	11.30264307	11.50355871
(TGGA)n	6.731946496	6.883608681	6.600482321	6.439976281	6.17212666	6.304230049	6.678670913	6.574911447	7.596112518	7.679602319	7.968859491	8.183699127	8.387998714	8.649458302	7.519139422	7.692254699
LTR2B	6.240008811	5.955297419	6.053817864	5.872056264	6.010716113	5.993889929	6.184961637	6.199314687	7.243096745	7.147517108	8.142954597	8.140558852	9.054037084	8.996315706	8.058993892	8.378850077
(CACCC)n	4.116898269	4.279621355	4.002074289	4.214943978	4.313643246	4.202476551	3.994909936	4.044036462	5.090413296	4.947924556	4.787323199	5.303709989	6.13009929	6.141264042	5.06160984	4.967181001
LTR26B	6.104407325	5.898234245	5.922945639	5.984824194	5.955749654	6.092998074	6.296800277	6.130396746	7.255288607	7.177837559	7.305171504	6.989366489	7.843385888	7.773923285	6.701278233	6.68899437
MER5C1	5.474854673	4.990823853	5.6084899	5.119366318	4.603149863	3.671961834	5.144423477	5.07187067	6.174135122	6.04432904	7.20072034	6.69022179	7.146778031	7.608390052	7.056373192	7.076017493
MER33	9.84669479	9.504178019	9.71647418	9.685820079	9.4635956	9.26823443	9.40800284	9.319798183	10.45017667	10.26309253	11.04316723	10.93534727	11.41550151	11.47916699	10.97787877	11.06756876
(CAAGC)n	-2.326045227	-2.540557607	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-0.637787578	0.584885263	-0.409627449	-0.994036515	-1.071329443	-0.881127965	-0.753553721	-1.046914616	1.223019905
MER51D	2.80323779	2.885707147	2.570734978	0.51450426	-0.730750873	2.267571579	3.043819536	2.300811877	3.967354899	3.497263147	2.706403203	4.138123923	3.873759537	4.001333781	4.310637388	2.601531529
LTR54	6.856349126	6.422338398	6.595119136	6.224162508	6.526636969	6.240804669	6.491545654	5.942156848	7.275382178	7.197702865	7.436416037	7.281817383	7.780650132	8.0505773	7.107903493	7.534087008
(TTTCC)n	7.678175239	7.991798318	6.84149042	6.82637869	6.435830685	6.104921241	7.112299274	7.022802627	8.071001989	8.048437334	8.662388349	8.485176612	8.491737095	8.588520947	8.584262439	8.546750243
L1ME3F	8.532712873	8.216832402	8.884442566	8.708166505	8.464826393	8.147334996	8.444509257	8.429198532	9.622628302	9.199551289	9.975350007	9.812077544	10.22150392	10.39301495	9.807174564	10.13411224
LTR5A	6.607645428	6.681029514	6.465920073	6.364169987	5.620924565	5.727003197	5.957107903	5.880537729	6.949957849	6.854032991	7.509789223	7.509871139	7.524013498	7.857471076	6.958709933	7.025213122
L1PA10	10.2392949	10.11698415	9.918926615	9.897968563	10.06339419	9.843222046	9.627779817	9.616059907	10.74961265	10.44446173	11.19424324	11.12987556	11.52215041	11.69068472	10.91995128	11.05685875
Tigger9a	6.571800229	6.301792736	6.230244432	6.445241597	6.588168472	6.031857779	6.368950063	6.048712949	7.356846278	7.013838672	7.493803519	7.440423211	8.320995858	8.191890115	7.65005291	7.65263587
MLT1N2-int	2.317810963	-0.218629513	2.480537169	2.298775569	2.542267621	0.98746366	3.106555292	2.169567344	3.799898154	3.620119895	2.706403203	3.973064677	3.511189457	3.494373792	2.653525102	3.424653767
Helitron3Na_Mam	6.224701558	6.09243759	6.223308384	6.155150893	5.798028792	5.772565775	6.118020478	5.805155917	7.255288607	6.532887056	6.965965417	7.031958366	8.116051516	8.063429902	7.297381292	7.356419031
MSTD-int	7.051165303	6.832307453	6.616453278	7.001004121	6.617977281	6.470127584	6.356097461	6.388274718	7.490057341	7.172828196	8.479669235	8.352836846	8.447546962	8.561595841	8.184306564	8.299835502
MER9a3	6.412047033	6.387220355	5.509334433	5.749720721	5.849193553	5.742351162	6.234961024	6.029915353	7.04665702	7.162756986	7.897747189	7.789757463	7.910034923	7.964122702	7.534285966	7.489806446
(GAAAA)n	5.945417801	5.453795829	5.670999101	5.832419292	5.87904348	5.757537566	5.896262348	6.010869598	7.069851973	6.750243888	6.894706734	6.676863407	7.190334397	7.09819532	6.436901161	6.714873002
Helitron1Na_Mam	4.729237209	4.492865394	4.515025545	4.937036295	4.127230122	3.852534079	4.027699871	3.754529844	5.143852555	4.513204691	4.983243409	4.905950481	5.141239848	4.603998283	5.181904074	5.090916369
(TTAA)n	5.408664393	4.059355235	5.042040697	4.563747779	4.554651345	4.062751787	4.517750725	4.152289352	5.484889473	5.124351123	6.457174597	6.31237485	6.919771935	6.838903316	5.639585911	6.566427728
L1M3de	4.707377775	4.619313729	4.927220295	5.065678447	4.903455146	4.555148169	5.0988609	4.285044561	5.66627359	5.766961283	6.954330717	7.190765403	7.007615284	7.480065956	6.82960233	6.95094036
PABL_B-int	6.547398886	6.428109186	5.531965407	5.539336113	6.00169924	5.816733358	6.184961637	6.453206954	7.255288607	7.31147174	7.461290706	7.383997778	8.235215996	7.901082307	7.440925418	7.436367187
MER70B	5.367441731	5.348185641	4.875069012	4.779207486	4.650070911	4.51995874	5.378514927	5.277095808	6.232857561	6.340800405	5.77414781	4.95103837	4.900231748	4.80103513	4.883822721	4.878371734
PABL_A	5.70186077	5.442435967	5.3780899	5.479005578	5.472189185	5.145893022	5.746723294	5.292949759	6.588101975	6.393427336	7.109251294	7.0733288	7.313628889	7.159335615	7.002933933	6.83772975
LTR64	4.771986856	4.808170547	4.706249948	4.657462213	3.913105316	3.734697589	4.320150765	4.186640857	5.178409777	5.24381479	6.124904558	5.5285834	6.338040555	6.446118624	5.823450103	6.463334235
MER52D	7.102314946	7.112287366	6.723557551	6.402570981	7.248436116	7.347526883	7.18677749	6.87791226	8.000325243	7.986977332	7.790598331	7.885772599	8.235215996	8.057017913	7.496117204	7.436367187
(TTCC)n	6.885843068	7.133634661	7.266121468	7.201004787	7.389919013	7.347526883	7.408391969	7.2346308	8.258320542	8.294276125	9.118402992	9.035887633	9.280003918	9.490810114	8.962914001	9.082244067
MER2	10.23786602	10.06700389	10.22569641	10.19065724	10.02996907	9.755175202	9.725955814	9.658746306	10.75319921	10.51196558	11.24048157	11.22300412	11.58060726	11.72597395	11.06780377	11.33389467
MER57F	4.415421759	3.799292395	4.320756725	4.582983998	4.579104389	4.110846075	4.935670732	4.696113158	6.139474114	5.262797893	5.924826723	5.26852056	5.268619154	5.72217971	5.181904074	4.733981825
AluSp	12.75489718	12.60748197	12.71658995	12.73619207	12.84388207	12.76395544	12.79502882	12.67552064	13.72194501	13.61980358	13.97125176	13.91695582	14.37083516	14.59666034	13.8946374	13.95285304
AluSc8	11.25903468	11.19531569	11.20527105	11.28755186	11.23106053	11.1611408	11.21985413	11.13136153	12.1569764	12.0592511	12.56306814	12.45088426	12.86170775	13.10918048	12.37948119	12.42820223
MER41E	5.26641181	5.066772706	5.219827816	4.620703663	4.903455146	4.446895278	4.563193695	4.571665787	5.725897572	5.224578571	6.165834822	6.31237485	6.867064884	6.838903316	5.964312639	5.866876095
(CACCG)n	-2.326045227	-0.218629513	-0.151731047	0.51450426	-0.730750873	0.98746366	1.799893953	0.947174922	2.82192446	1.705849769	4.983243409	4.811313607	6.084656319	4.918871621	5.019174574	5.440250622
AluSz	13.76854797	13.64920905	13.53225044	13.56043452	13.52100273	13.46127811	13.51352918	13.39440168	14.4278108	14.34144582	15.15747559	15.05865784	15.31844853	15.61888627	15.02866899	15.05806365
AluSc	11.87140186	11.80906919	11.73571807	11.80701763	11.70622087	11.66102513	11.65991906	11.52596691	12.55668539	12.48702031	13.0558971	12.95510755	13.31693333	13.60859559	12.88336072	12.93906767
Tigger3c	8.223739441	7.985941632	8.110363798	7.773986	7.550019897	7.243503819	7.472319295	7.341399411	8.477102794	8.179087187	8.902295889	8.938499175	9.389167361	9.490810114	8.554856172	8.963137948
(GTTTG)n	3.604692111	3.39017973	3.969284354	5.038066216	4.192081266	3.224502857	3.855747188	3.843339111	4.937401677	4.605322893	4.936700823	4.656591012	5.688727643	5.62148571	5.181904074	4.682451524
LTR25-int	6.193591026	5.898234245	6.477625573	5.977574455	6.408800479	5.968011297	5.922653847	5.760243496	6.899063858	6.623795553	7.997485331	7.576128984	8.176863757	7.872155122	7.578794227	7.711663445
(GGCTG)n	3.346380115	3.292332407	2.480537169	2.473862275	3.41220708	3.224502857	3.043819536	3.331838773	4.347385949	3.838300065	4.888606535	3.572526747	3.873759537	4.918871621	4.379350138	4.573517153
HERVL32-int	3.740043964	3.39017973	3.254261313	3.177469272	2.542267621	2.267571579	3.482703778	3.610139935	3.92727746	4.87577477	4.36351549	4.811313607	4.610725131	5.754240919	4.567795228	4.186494029
Charlie1a	9.851062815	9.716535537	10.11856428	9.924602226	9.729705023	9.510465454	9.617045929	9.531719916	10.58024864	10.39315815	11.06361683	10.99105405	11.42635748	11.57820299	11.03490166	11.09922986
AluYg6	6.224701558	5.821386166	6.061616235	5.984824194	5.849193553	5.631319849	5.716873367	5.880537729	6.734632382	6.688404634	7.60958983	7.359123109	7.630624688	7.997990338	7.341102669	7.436367187
(GATTG)n	-2.326045227	-2.540557607	-2.473659142	-2.655420742	-2.315713374	-1.819891262	-2.44803356	-2.222750079	-0.637507159	-1.99458995	-0.994036515	-1.071329443	-0.881127965	-0.753553721	1.275013479	-1.098908189
MER1A	8.664767852	8.629993428	8.40209021	8.300955415	8.355827693	8.268896976	8.312686387	8.241795671	9.313291719	9.039521197	9.924081336	9.905234681	10.0925694	10.22444165	9.766064855	9.802712969
LTR86B1	4.3604553	3.834481824	3.307700572	4.164758221	3.874111185	3.734697589	4.18132306	4.377162763	5.3244248	5.038833052	5.994648172	5.696854882	6.711329072	6.465614799	6.11295672	5.695507677
FLAM_A	10.5042719	10.19943391	10.60765785	10.47176756	10.48498434	10.26657673	10.5329985	10.40044556	11.51107534	11.21684211	12.05052837	11.96913153	12.33819184	12.49630045	11.90891689	12.08828921
LTR34	5.15777055	4.735566798	4.892663072	5.437336399	4.883958971	4.719267549	4.649998523	4.957159011	5.880818149	5.521109889	6.225132006	5.338061494	6.634571873	6.446118624	5.74750125	6.100764155
(A)n	10.81685956	10.28936329	11.83432429	11.52425514	10.8764253	10.29026576	10.58073586	10.33543144	11.63035242	11.01960492	11.59912114	11.48013851	12.21772659	11.93622591	11.40712758	11.76547144
