Gene	GV.0	GV.1	MI.0	MI.1	MII.0	MII.1	PN.0	PN.1	CL.0	CL.1	MOR.0	MOR.1	ICM.0	ICM.1	TROPH.0	TROPH.1
CTC-484P3.3	0.435966521	0.82814717	-3.669692407	-2.561474173	1.115810281	0.760931697	0.478107127	-0.175429177	-1.817561698	-1.580767697	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTC-487M23.5	-0.807959062	-1.820945668	-1.795223289	-3.046901	-1.167123682	-1.426695306	-0.007319701	-0.682389166	3.040419298	2.694510305	1.478364342	0.99900761	1.28631986	2.121954967	1.522112822	0.712059034
CTC-487M23.7	-3.470924075	-5.280377286	-1.347764312	-1.461938499	-3.489051777	-4.596620308	-3.551640217	-4.930316679	-0.522105814	-2.718271221	-0.375784792	-1.322920485	-0.29864264	-0.852049824	-0.922672021	-1.920209181
CTC-487M23.8	-0.968423734	-0.888059864	-2.932726812	-0.324434976	-1.614582659	-1.426695306	-0.381715215	-1.470885061	0.831531141	1.334840116	0.56763168	-0.042812566	1.099906736	0.732912676	0.551259167	0.512750226
CTC-492K19.4	-0.532324619	-0.75681533	-0.300458597	0.05743566	-0.430158088	-1.426695306	0.644756996	-1.470885061	0.789095874	1.334840116	-0.616792891	-0.960350405	-0.057634541	0.588522767	-0.392157304	-1.920209181
CTC-493L21.1	2.36196594	2.454332334	3.233185126	2.874344888	3.008134764	2.887195469	3.594716314	3.396112808	0.700286607	1.188619375	-4.07622451	-4.130275407	-2.173111758	-3.659404746	-4.092597023	-2.657174775
CTC-498J12.1	0.777003439	0.82814717	0.578235107	-0.01127709	-0.216033283	0.829644447	0.355250379	0.495948075	-3.692030816	-1.580767697	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTC-499B15.4	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-0.067539951	-2.232844393	-1.268869588	-2.545312906	-3.758074259	-1.337476651	-4.092597023	-2.657174775
CTC-501O10.1	2.983032414	3.14168748	1.43184562	2.419073464	3.008134764	2.934761153	3.18982677	3.254558664	1.617824447	1.149625243	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-2.507634522	-1.920209181
CTC-503J8.6	1.789603476	1.938791234	2.57189358	2.681019454	3.070643965	2.752107846	2.101802022	1.864099187	0.653744021	1.299650687	0.56763168	0.513580783	1.371208758	1.955305098	0.66229048	0.802256843
CTC-507E12.1	2.770661912	2.854049034	1.049125841	0.123024001	2.908979297	3.110738824	2.598106903	2.662140358	1.999131089	0.842443734	-2.491262009	-2.545312906	-3.758074259	-3.659404746	-2.507634522	-1.072212275
CTC-510F12.2	-3.470924075	-2.958449191	-5.254654907	-2.561474173	-3.489051777	-3.011657807	-3.551640217	-1.023426084	-2.107068315	-2.718271221	0.171703004	-0.042812566	0.885781931	0.428058095	-1.2852421	-0.33524668
CTC-513N18.6	-0.300999073	-1.579937568	-1.554215189	-0.845267139	-0.681696855	0.158267194	-0.744285295	-0.175429177	-0.522105814	-0.396343126	-0.906299508	-0.960350405	-0.588149257	-3.659404746	-2.507634522	-1.434782354
CTC-518P12.6	-1.885961574	0.005024933	-1.795223289	-5.368829095	-2.752086183	-4.596620308	-3.551640217	-3.345354179	-1.817561698	-1.870274314	0.011238331	-0.223384811	0.148816337	-0.489479745	-1.2852421	-0.33524668
CTC-523E23.5	-2.73395848	-2.958449191	-3.669692407	-5.368829095	-1.37357456	-1.789265386	-0.492746528	-1.229876961	-0.147710299	-3.455236815	-2.491262009	-0.223384811	-0.950719337	-3.659404746	-1.2852421	-0.541697558
CTC-523E23.6	-0.807959062	-0.75681533	0.67608243	-0.324434976	-1.904089276	-3.011657807	-1.436162999	-0.842853838	-0.75343136	-0.516637359	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTC-534A2.2	0.15356679	-1.373486691	-1.347764312	-1.281366254	0.211387941	0.158267194	-0.278621722	-0.537999257	0.504366397	0.451653781	3.516232527	3.852718168	2.391672861	3.351822509	3.514733291	3.451349682
CTC-535M15.2	0.725473138	0.392048056	-0.045201542	-0.083426876	-0.986551437	-0.204302885	0.355250379	-0.28646049	-0.322797006	-2.232844393	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-2.657174775
CTC-542B22.2	-3.470924075	-5.280377286	-2.932726812	-5.368829095	-2.752086183	-4.596620308	-3.551640217	-4.930316679	-3.692030816	-2.232844393	-0.616792891	-0.960350405	0.634243164	-1.337476651	-0.005134181	-1.920209181
CTC-546K23.1	1.630613952	0.005024933	1.253139733	0.608450828	-0.029620158	-0.509157467	-0.613040761	0.023879631	0.21485978	0.245202903	-1.754296415	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTC-550B14.1	-3.470924075	-2.958449191	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-5.040199315	0.316092913	-0.960350405	0.996813243	2.406684444	-0.922672021	-0.541697558
CTC-550B14.7	0.435966521	1.094662145	0.030747312	0.897957446	1.335376658	0.895232788	1.402556094	0.279136686	1.902915774	1.854618448	2.493631098	2.499081213	3.160788978	2.74998619	2.415197618	2.578041686
CTC-558O2.1	1.093860544	0.500982427	0.102897097	-1.120901582	-0.681696855	0.447773811	-0.092208598	0.561536417	0.21485978	-0.647881893	-1.754296415	-4.130275407	-2.173111758	-3.659404746	-2.507634522	-4.242137276
CTC-558O2.2	2.459813263	2.583808858	1.843377176	1.451349867	1.981268158	2.061591175	2.542877382	2.229554657	-0.067539951	0.317352689	-4.07622451	-4.130275407	-3.758074259	-2.074442246	-4.092597023	-4.242137276
CTC-559E9.6	-1.355446857	-1.820945668	-5.254654907	-5.368829095	-3.489051777	-3.011657807	-1.677171099	-2.122961757	1.778289119	1.646301212	0.447337446	0.393286549	0.765487697	0.984451443	1.838140315	0.401718914
CTC-559E9.9	-2.248531653	-3.695414786	-1.347764312	-5.368829095	-1.904089276	-3.011657807	-1.436162999	-2.608388584	1.942175204	0.16925405	-4.07622451	-2.545312906	-3.758074259	-0.852049824	-2.507634522	-1.920209181
CTC-573N18.1	1.99939586	1.565112765	0.895092212	1.59695519	0.135439088	0.447773811	-0.092208598	0.355085539	-0.522105814	-1.580767697	-4.07622451	0.393286549	-2.173111758	-3.659404746	-0.633165404	-1.920209181
CTC-575D19.1	6.792345126	6.692243576	6.506480742	6.560059344	6.766370273	6.52685449	7.724290265	7.698812225	8.261559397	8.260296249	9.362957067	9.421072376	9.093089154	9.146540606	9.44304287	9.513480573
CTC-756D1.2	1.319152856	1.487807038	0.578235107	-0.5108481	1.034510179	0.261360687	0.929486473	0.684393165	-3.692030816	-1.870274314	-1.268869588	-1.808347312	-3.758074259	-3.659404746	-4.092597023	-2.657174775
CTC-786C10.1	1.630613952	2.050539592	1.188288588	1.372637891	2.044926795	2.11762521	1.982338355	1.837867645	2.63589602	2.491182145	1.651695945	2.469637435	1.371208758	1.469878271	1.688762691	1.184127479
CTC1	1.133937984	1.4610897	1.085195096	2.014875197	1.49584133	1.236269706	1.167178031	1.000420658	0.080558688	-0.285311813	-0.616792891	-0.960350405	-1.436146164	-1.337476651	-1.2852421	-1.434782354
CTCF	7.652550724	7.614251035	7.461521498	7.490899798	7.707140493	7.607645148	7.31538106	7.150833842	9.440308249	9.320716336	8.155896574	8.201481305	8.018769973	8.090045719	8.269620793	8.34023996
CTCFL	0.073396442	0.741990527	1.012131633	1.138965545	1.746164685	1.286022741	1.238436714	1.000420658	1.16595018	0.890538022	-1.754296415	-1.808347312	-3.758074259	-3.659404746	-4.092597023	-1.920209181
CTD-2002H8.2	-2.248531653	-5.280377286	-2.084729906	-0.324434976	-5.074014278	-4.596620308	-3.551640217	-3.345354179	-0.232599197	-1.13330872	1.053058507	0.914118713	0.996813243	1.83244835	0.430964934	0.712059034
CTD-2003D5.1	1.513969033	1.12901365	-0.210260788	0.739695362	1.796350442	1.131300147	0.696287297	1.608842132	-0.322797006	0.16925405	-0.906299508	-1.808347312	-2.173111758	1.469878271	-1.770668928	-4.242137276
CTD-2005H7.1	1.172932115	1.4610897	0.473265547	1.962087783	1.868500228	2.003292534	1.78226052	1.988546558	0.080558688	0.245202903	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-1.920209181
CTD-2005H7.2	-0.19790558	-0.636521097	-5.254654907	-3.046901	-0.986551437	-0.509157467	-0.182406407	-0.406754723	-2.107068315	-1.13330872	-2.491262009	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2006C1.2	2.820630371	2.801771755	2.969346767	2.785989014	1.368929218	2.298197455	1.733762002	1.699039941	2.59952363	2.506695144	2.43157013	1.597645048	1.796514593	2.013020596	1.973492168	2.387219344
CTD-2006C1.6	2.238734174	1.774905149	1.711129377	0.697260095	1.368929218	1.018089536	2.063069627	1.811150307	1.292862292	1.109547804	0.171703004	0.117652107	-0.29864264	-1.337476651	0.861599288	0.401718914
CTD-2006K23.1	-0.968423734	-1.579937568	-1.006727394	-3.783866594	-1.37357456	-0.89618059	0.072850648	0.355085539	-1.029065803	-0.516637359	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2007A10.1	-0.663569153	-2.110452285	-1.554215189	-0.724972905	-1.37357456	0.047235882	-0.381715215	-1.229876961	-1.817561698	-0.792271802	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2007L18.5	0.558823269	-0.888059864	0.237198189	0.608450828	0.540695566	0.829644447	0.220949287	0.561536417	0.080558688	-1.13330872	-4.07622451	-4.130275407	-3.758074259	-2.074442246	-4.092597023	-4.242137276
CTD-2008L17.1	-0.807959062	-1.032449773	-1.795223289	-1.909397476	-1.614582659	-1.426695306	-0.613040761	-1.023426084	-0.522105814	-0.285311813	1.281327495	0.624612095	1.668190496	1.198576249	0.66229048	-0.154674435
CTD-2008N3.1	1.99939586	1.730849969	1.964513613	0.934951653	2.393591272	2.197795558	3.116062715	3.041226875	1.734233939	1.226587225	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-2.657174775
CTD-2012J19.1	2.22023783	0.869369833	0.895092212	1.231083747	1.720401589	1.632198383	2.082565803	1.783928838	2.035889639	1.948485371	1.854512828	2.583970111	1.733778837	1.766860008	2.097227536	2.297021535
CTD-2012J19.3	3.261526038	2.843744025	2.520132152	3.197224943	2.931610271	2.322242929	2.956154423	3.041226875	2.956626361	3.009649234	2.298814921	2.377519233	2.811781349	1.895184105	2.211183726	2.024649265
CTD-2013N24.2	0.874850762	0.274211565	0.935169652	-0.414632785	0.85672306	0.357576002	0.148799501	0.797603775	0.277595535	0.937080608	1.756665504	1.36157769	1.733778837	2.362963067	1.461991829	1.823951914
CTD-2015B23.2	7.166606477	6.896730755	6.620710493	6.425992878	7.214563459	7.011172334	7.601278359	7.613923327	5.217862268	5.087795006	3.199899895	3.108129333	2.684869237	1.625997473	3.067274314	3.729406278
CTD-2015G9.2	3.415788639	2.822910522	1.884896445	2.470374693	3.050107034	3.110738824	2.823399215	3.254558664	1.821038767	1.90231519	-2.491262009	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-1.920209181
CTD-2015H3.2	-2.248531653	-3.695414786	-5.254654907	-2.561474173	-3.489051777	-1.789265386	-1.677171099	-2.608388584	-1.576553598	-0.285311813	-0.906299508	-0.223384811	1.52732796	-0.199973128	-1.2852421	0.005790237
CTD-2017D11.1	0.558823269	0.500982427	0.974163783	-0.01127709	0.417838818	-0.073058352	-0.278621722	0.279136686	0.277595535	0.245202903	2.399508921	2.345458024	2.470744432	2.223238303	2.536759598	1.735142648
CTD-2023N9.1	-1.596454957	-1.820945668	-2.932726812	-5.368829095	0.352250477	-0.348692794	-0.888675204	-0.842853838	0.872753803	1.369191621	-1.754296415	-0.223384811	-3.758074259	-3.659404746	-2.507634522	-4.242137276
CTD-2024I7.13	-5.055886575	-5.280377286	-2.447299985	-2.561474173	-5.074014278	-4.596620308	-2.814674623	-3.345354179	-0.322797006	0.317352689	1.133228856	0.393286549	0.765487697	2.121954967	1.192805196	1.688600062
CTD-2026C7.1	-0.011492456	-2.473022364	-5.254654907	-1.668389377	-2.266659356	-0.689729712	-0.278621722	-1.470885061	-2.469638394	-5.040199315	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-2.657174775
CTD-2026G22.1	3.584358361	3.611406417	3.385590029	3.362489936	3.287929496	2.98080852	3.106571266	3.274254465	2.510909243	2.198205424	-0.169333914	0.393286549	-1.436146164	-0.852049824	-1.2852421	-0.782705657
CTD-2031P19.4	0.370378179	0.909447273	1.734029779	0.739695362	0.540695566	-1.426695306	1.092215973	0.427235325	2.089328898	1.334840116	3.455156951	3.69627308	3.976635361	3.395877689	3.16479082	3.634379671
CTD-2034I4.2	0.073396442	-0.151094269	-1.167192066	-0.976511672	-1.37357456	-1.426695306	-1.966677716	-0.28646049	-0.147710299	-0.396343126	0.171703004	-1.808347312	-0.29864264	-2.074442246	-0.633165404	-2.657174775
CTD-2035E11.4	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	0.746040332	-4.930316679	6.126551362	6.169863168	3.272503644	3.182607548	4.436682596	4.192344295	0.430964934	3.052483473
CTD-2044J15.2	-1.596454957	-2.110452285	-2.084729906	-1.668389377	-1.37357456	-1.426695306	-1.966677716	-1.229876961	-2.107068315	-2.232844393	0.447337446	0.117652107	1.856635585	1.955305098	1.973492168	0.712059034
CTD-2049O17.1	1.353504361	1.406123241	0.473265547	-0.083426876	0.283537727	0.357576002	0.478107127	0.495948075	0.450927138	-1.13330872	-2.491262009	-4.130275407	-3.758074259	-0.852049824	-4.092597023	-4.242137276
CTD-2054N24.2	-1.14899598	-1.373486691	-2.932726812	-3.783866594	-1.904089276	-4.596620308	-1.436162999	-2.122961757	0.789095874	0.386065439	-2.491262009	-4.130275407	-3.758074259	-3.659404746	-1.770668928	-1.920209181
CTD-2063L20.1	1.052637881	1.51403858	1.315200701	0.897957446	0.283537727	0.357576002	1.092215973	1.298502011	-0.419012321	-0.952736474	-4.07622451	-1.808347312	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2081C10.1	4.044775764	3.835966675	3.797913143	4.063712805	4.407785154	4.342958906	4.71358412	4.522953955	3.202786948	3.114618794	-1.754296415	-1.808347312	-3.758074259	-2.074442246	-1.770668928	0.28142468
CTD-2086O20.3	3.224884195	2.780318645	2.859087259	3.001858312	1.937212978	1.380659616	2.194314161	1.756183848	-0.147710299	0.245202903	1.053058507	1.36157769	1.599477746	1.469878271	0.2997204	0.887145741
CTD-2102P23.1	-3.470924075	-3.695414786	-5.254654907	-5.368829095	-1.904089276	-1.789265386	-2.329247795	-4.930316679	1.778289119	1.149625243	0.781756485	-1.322920485	-0.057634541	0.041034972	0.430964934	-0.782705657
CTD-2104P17.1	-3.470924075	-5.280377286	0.299933944	-0.414632785	-5.074014278	-3.011657807	-2.814674623	-4.930316679	1.543185646	1.40274418	2.113600049	0.99900761	0.765487697	1.294791564	1.036685994	-0.541697558
CTD-2116F7.1	-3.470924075	-2.110452285	-1.795223289	-3.046901	-1.904089276	-0.689729712	-2.329247795	-1.023426084	-0.147710299	-5.040199315	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2130O13.1	1.093860544	1.539801676	1.120384524	1.451349867	0.948353535	0.829644447	2.120785125	1.783928838	1.262165495	0.792690699	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-1.434782354
CTD-2131I18.1	0.301665429	0.696902637	-5.254654907	0.185759757	-0.029620158	0.612833058	0.591317737	0.495948075	-5.276993316	-1.870274314	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2135J3.3	-1.355446857	-1.192914445	-5.254654907	-3.046901	-0.826086764	-1.137188689	-2.329247795	-3.345354179	-5.276993316	-1.339759597	-1.754296415	-1.808347312	-0.588149257	-1.337476651	-0.922672021	0.150180147
CTD-2140B24.6	-2.73395848	-1.820945668	-5.254654907	-3.046901	-5.074014278	-3.011657807	-3.551640217	-3.345354179	-1.370102721	-0.086003005	-1.754296415	-1.322920485	-1.436146164	-3.659404746	-0.922672021	-4.242137276
CTD-2142D14.1	-0.300999073	-0.525489784	-2.447299985	-2.198904094	-1.614582659	-1.789265386	-1.677171099	-4.930316679	0.149271438	-1.870274314	0.171703004	1.752367643	1.28631986	1.955305098	1.399256074	-0.33524668
CTD-2147F2.1	1.451908065	1.487807038	-1.167192066	-2.198904094	-0.319126776	0.047235882	-0.381715215	-0.537999257	-2.469638394	-2.232844393	-1.754296415	-1.808347312	-0.057634541	-3.659404746	-1.2852421	-1.434782354
CTD-2161E19.1	-0.412030386	-1.373486691	-1.554215189	-1.668389377	-0.430158088	-1.426695306	-0.092208598	0.023879631	-1.029065803	-1.580767697	-2.491262009	-0.960350405	-0.588149257	-2.074442246	-1.2852421	-4.242137276
CTD-2161F6.3	-2.73395848	-2.473022364	-1.554215189	-1.461938499	-5.074014278	-3.011657807	-2.329247795	-1.760391678	-5.276993316	-5.040199315	-0.616792891	0.117652107	-0.950719337	1.766860008	-1.770668928	-0.541697558
CTD-2162K18.4	1.093860544	0.741990527	-0.396673912	-5.368829095	-0.119817967	-0.073058352	-0.092208598	-0.682389166	3.076153509	3.020496616	2.769265541	2.312668089	2.749720381	2.530419813	2.72758194	2.233596155
CTD-2184D3.6	-1.14899598	-0.636521097	-1.006727394	-1.668389377	-0.681696855	-0.073058352	-0.888675204	-0.842853838	-3.692030816	-2.718271221	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2186M15.1	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-3.489051777	-4.596620308	-5.136602718	-3.345354179	1.409507211	2.411011796	0.316092913	1.155126812	1.668190496	1.095482756	-2.507634522	0.615843719
CTD-2186M15.3	0.966481238	0.948441404	0.171609847	0.608450828	-0.550452322	0.612833058	0.591317737	-0.28646049	0.745374497	0.792690699	0.781756485	-0.223384811	1.856635585	1.384989373	2.057150097	1.640505773
CTD-2187J20.1	2.443959312	2.103327006	0.935169652	1.040561841	1.891770007	1.469468883	0.929486473	1.000420658	-0.633137126	-0.516637359	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2192J16.11	-0.663569153	-0.326180976	-1.167192066	-1.281366254	0.055268739	0.447773811	-0.182406407	0.11407744	-0.633137126	-2.718271221	-1.268869588	-4.130275407	-1.436146164	-3.659404746	-4.092597023	-4.242137276
CTD-2192J16.15	-1.14899598	-0.422396291	0.030747312	0.412530619	-0.119817967	-0.509157467	0.478107127	0.355085539	1.46447367	1.701267671	1.596200832	1.597645048	2.219205665	1.698147258	1.192805196	2.578041686
CTD-2194D22.3	-2.73395848	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-3.551640217	-4.930316679	-0.633137126	0.574510529	-2.491262009	-4.130275407	-0.950719337	-0.852049824	-4.092597023	-0.33524668
CTD-2196E14.3	-5.055886575	-5.280377286	-3.669692407	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	0.080558688	-0.285311813	-1.268869588	-2.545312906	-0.950719337	0.588522767	-0.922672021	-1.434782354
CTD-2196E14.4	0.301665429	0.21147581	0.767712906	-0.083426876	1.075732842	1.286022741	0.840677206	0.797603775	0.149271438	-2.718271221	0.56763168	1.800461931	0.489853255	2.74998619	1.973492168	1.24971582
CTD-2196E14.6	-3.470924075	-5.280377286	-1.795223289	-3.783866594	-5.074014278	-2.274692213	-2.814674623	-4.930316679	0.080558688	0.890538022	1.705135204	1.424313445	1.451379107	2.490342373	0.765383973	0.005790237
CTD-2196E14.9	3.889557261	3.694037303	3.549476114	3.541063989	3.911827659	4.121056115	4.19207221	4.371179516	3.119611465	2.965425234	3.848587994	3.818091825	4.016712801	4.630614101	4.233832465	4.102158632
CTD-2201E18.1	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	0.605649733	0.792690699	-1.754296415	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2201E18.2	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-1.966677716	-4.930316679	0.149271438	-1.13330872	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-1.920209181
CTD-2201E9.1	-5.055886575	-3.695414786	-2.932726812	-0.724972905	-5.074014278	-3.011657807	-5.136602718	-3.345354179	-5.276993316	-5.040199315	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-4.242137276
CTD-2201I18.1	2.651472557	2.281865138	1.154736029	1.57368541	1.115810281	0.688781911	1.874624538	1.783928838	0.277595535	-0.792271802	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
