WT_RNA_Rep1	WT_RNA_Rep2	WT_RNA_Rep3	Null_RNA_Rep1	Null_RNA_Rep2	Null_RNA_Rep3
ATP2A1-AS1	2.65283153954124	2.826719559797	3.17385370502499	2.35788038906687	2.36937342454939	3.08061105402541
ATP2A1	1.8520194633504	1.82278314523783	1.76667832351912	0.957185208947169	1.04527749297932	1.29900154480436
SH2B1	5.56146979743602	5.30214377398651	5.48523188057144	5.42273693319954	5.31023150271978	5.65017216181479
TUFM	7.86187973910956	7.7197854564819	8.03310276468501	7.95629297911243	8.13234148016146	8.42857895926915
ATXN2L	7.30207371726517	7.30125993211552	7.35410709420537	7.70194646349493	7.74143450901609	7.54203948272666
LOC124903672	-1.68795558259744	-1.99247697490512	-1.53449121120145	-2.46131614563525	-2.84007994107956	-1.32778113161142
NPIPB9	1.53172245404197	2.00057026445312	2.20761768624072	2.20893154303088	1.65533097466331	1.76466511715317
CDC37P1	-3.61395500115367	-4.10795419232505	-2.01991803837169	-4.57679336305518	-4.42504244180071	-3.0933158779744
EIF3C	9.66359394366751	9.57229543249953	9.73327084852507	9.90918265577878	10.0916219912219	10.1715078718085
NPIPB8	2.26868804820818	2.09498586634522	2.39060397978466	2.54214770966833	2.05069098916568	2.03596713897057
LOC124903674	-3.12852817398342	-1.78602609743769	-0.717355268351259	-1.63819390771933	-0.880721925576905	-1.32778113161142
LOC107984835	-5.93588309604103	-4.10795419232505	-5.92680863398021	-2.46131614563525	-3.20265002046427	-1.95581235422446
SULT1A1	3.62444973817141	4.02647212789587	3.95430532669489	5.14601416811436	4.95650050938387	5.49089502333362
SULT1A2	1.1621489869195	1.12726226936898	1.10661436755724	2.7481372199937	2.49382079547388	2.48562283511899
SGF29	3.39279183128692	3.47450145278553	3.44605642613238	3.74663675699741	3.99421552379632	4.30071801739338
NUPR1	-3.61395500115367	-5.69291669304621	-2.22636891583912	1.16916101433828	1.20916357794029	1.47957379044618
CLN3	4.84301537996735	4.79592765341113	4.9194652773697	4.66240734596782	5.00889067859978	5.2438599906119
NPIPB7	0.603275715067004	1.02132882461991	1.01570587135903	1.03791648106003	0.329845060362754	0.994146963275941
CDC37P2	-3.61395500115367	-5.69291669304621	-2.01991803837169	-3.83982776888898	-4.42504244180071	-3.0933158779744
EIF3CL	9.64057172575166	9.54731563554109	9.71244727427382	9.88530412789517	10.0656204412322	10.1564198028193
NPIPB6	1.8520194633504	2.51165445120299	2.66190600160206	2.23484891740552	1.73818790706759	1.91567290525286
LOC124903670	2.30729088743192	2.65137921486961	2.27776251026899	0.871667137761112	0.589907899665257	1.21411264721785
SBK1	6.778577092415	6.19696747725662	6.13557485789612	6.422032090726	6.06179257976233	5.89138738885074
GAPDHP35	-1.84842025479069	-2.23348507440891	-2.46737701534291	-1.91382835033275	-2.10311434691335	-2.24531897141945
XPO6	7.39377311347859	7.26835211049338	7.23353553670449	7.50457911130034	7.52806270879063	7.59265930052029
GSG1L	-0.650480877178779	-0.648522573687757	-0.254383292008714	-0.54704601966113	-0.518151846192196	-0.129841753999512
KATNIP	4.60424494254107	4.721768542761	4.25930560556143	3.79098538341015	3.81495379800665	3.73704086944482
GTF3C1	7.95656485326961	7.56814980695318	7.51678247827338	7.79996512439034	7.76735312506787	7.51678618502527
IL21R	-1.2920269062663	-2.23348507440891	-1.4032466779232	-3.83982776888898	-1.92254210127153	-1.32778113161142
IL4R	4.74974174368533	4.60972223074134	4.40522791438144	5.37206052565703	5.46927008772833	5.40253914891277
NSMCE1	4.15555229028258	4.36372102206699	4.55599932274646	3.3832085690129	3.47179448914388	4.44739338469703
KDM8	3.49665880434723	3.26997931229105	3.32348978392612	3.11669359444414	2.98717453841575	2.95544343394546
EEF1A1P38	-0.891488976682574	-1.60545385179587	-0.0441655846183676	-0.607167012098701	-1.055808632135	-1.95581235422446
C16orf82	-2.23544337789994	-1.99247697490512	-3.60488053909285	-6.16175586377634	-6.01000494252187	-3.8302814721406
HMGN2P3	7.2694519852347	7.08207621588697	7.41067389738562	7.14302323996294	6.77769360144945	7.01128287558997
HS3ST4	1.77147603603985	1.85397776684143	1.69524318547617	1.61303119582484	1.71109424618531	1.50361926441283
ZKSCAN2-DT	1.46499634024116	1.85397776684143	2.12303991547035	1.05741265668582	0.559850665809077	0.959795458485164
ZKSCAN2	4.81482389018392	4.74691419093518	4.61718981615433	4.55677701229288	4.46876467695389	4.14890551712397
LCMT1-AS2	-2.47645147740373	-1.44498917960262	-3.60488053909285	-2.99183086233403	-1.2551174403584	-2.60788905080416
LCMT1	5.61438271082771	5.70956247916875	6.03717115383513	5.40000939985137	5.47833733501065	5.82017196274077
LCMT1-AS1	-1.2920269062663	-1.44498917960262	-0.882414514621756	-2.074293022526	-2.55057332388457	-1.50835337725324
LOC100421169	-3.12852817398342	-1.44498917960262	-5.92680863398021	-4.57679336305518	-6.01000494252187	-5.41524397286176
SCML2P2	-2.23544337789994	-1.30059927026745	-2.01991803837169	-3.83982776888898	-4.42504244180071	-3.8302814721406
LINC02175	-0.891488976682574	0.329451119982244	-1.67888112053662	-2.46131614563525	-3.68807684763451	-2.60788905080416
LOC554206	0.292935594454853	0.496907865833807	0.673104208206919	0.0670628267195428	-0.282084487958672	-0.461047662474885
RBBP6	6.55220808149245	6.45269708246718	5.82599012445531	6.74644908934955	6.46851190515458	5.76030557777443
LOC105371143	-5.93588309604103	-4.10795419232505	-4.34184613325905	-2.074293022526	-1.61768751974311	-1.50835337725324
PRKCB	4.96271829136291	4.95544088896346	4.93350242093927	2.56275798934361	1.64104674865706	2.90216864090311
CHP2	2.05847034081783	2.02818249566097	2.41748727393561	-3.83982776888898	-4.42504244180071	-0.891682016804747
ERN2	0.75061743114219	0.750026802802518	0.580986006218487	-0.669902767446663	-0.652452937903787	0.139344878815877
PLK1	7.37543949869107	7.4239145828525	7.48774448084693	7.49388665720499	7.39792664865257	7.57077580020232
DCTN5	7.0956458137462	6.91510705741028	6.80302450486815	7.19345756433968	7.26917032697361	7.09428363456139
PALB2	5.2557930503114	5.14392266670251	4.86841933204847	4.82621866051981	4.51844916824292	4.45357858191324
NDUFAB1	6.41919265062803	6.53319440508618	6.87873373037851	6.7687966905598	6.96243642404166	7.26840862453299
UBFD1	7.47787703871436	7.35335471355291	7.36191327880244	7.65232585760341	7.72142016512108	7.47786791684955
EARS2	5.06200203178808	4.91718536995345	4.47300332534548	5.00126477580446	5.06480551863858	5.10929774217409
GGA2	7.5053752353651	7.78774730457309	7.6575667131612	6.83206707296958	6.74049269957721	6.9622377153212
LOC124903667	-1.41232113998401	-1.78602609743769	-0.797525617035243	0.28118763207239	0.52915386858616	0.199465871253448
RN7SKP23	-2.47645147740373	-1.78602609743769	-2.22636891583912	-2.99183086233403	-4.42504244180071	-5.41524397286176
COG7	3.6396561507935	4.00925599231934	3.88215554093905	3.7526292683791	3.90736713695497	4.00892231595634
SCNN1B	-5.93588309604103	-4.10795419232505	-4.34184613325905	-2.25486526816782	-0.965610823163418	-1.50835337725324
SCNN1G	-3.12852817398342	-4.10795419232505	-4.34184613325905	-0.139388050747884	0.497789697676825	0.562035950638156
USP31	4.44241175987086	4.69617682885826	4.73407863632236	4.32105209295033	4.33318077292601	4.3177713488242
HS3ST2	0.25394146283899	-2.23348507440891	-1.06882763885264	-2.99183086233403	-1.92254210127153	-2.24531897141945
LOC107984851	-2.76595809459872	-3.37098859815885	-1.4032466779232	-6.16175586377634	-3.20265002046427	-1.95581235422446
LOC124903662	-3.61395500115367	-1.1693547369892	-2.22636891583912	-2.46131614563525	-2.55057332388457	-3.8302814721406
DNAH3	0.63397251228992	0.965294789705585	0.339977906714692	1.47486875676731	1.20916357794029	1.66157162418907
LYRM1	3.86015651278874	4.05695273435063	4.04903933402658	3.39475019089559	3.26379065669239	3.35624549663884
DCUN1D3	3.73830917210466	3.49937612142456	3.7188497984285	3.78807084698277	3.58058210739316	3.79664432168424
REXO5	3.04995884096231	3.49937612142456	3.44605642613238	2.44926893353101	2.28920307586541	2.66690506849211
ERI2	3.67698540125001	3.80892049185609	3.1843270362545	3.67271518620788	3.61387654749159	3.04828040040942
THUMPD1	5.91469445116459	5.99751786334884	5.59233615401721	5.90601459367149	5.78075080759644	5.40413681800284
LOC100887080	-2.47645147740373	-1.44498917960262	-1.28295244420548	-1.51789967400161	-1.36614875274715	-1.50835337725324
ACSM3	-0.50961834133893	0.610864055130893	0.814658352420938	-1.20755955338946	-1.36614875274715	0.312676481701439
ACSM1	-0.102993081876286	-0.938029190882742	0.643046974350739	-0.804203859158255	-1.48644298646486	-1.022926550083
GP2	-5.93588309604103	-5.69291669304621	-5.92680863398021	-3.35440094171873	-2.10311434691335	-1.32778113161142
GPR139	-0.154523382516368	-0.48346332741726	0.731402848771586	-4.57679336305518	-6.01000494252187	-3.0933158779744
GPRC5B	7.36375423198813	7.16952694916608	7.44347009664065	7.66171089650178	7.7097047268683	7.64528309418688
IQCK	2.69711210110193	2.79492334077684	2.40858172071372	1.30584968630666	1.5522374816992	1.27125655432146
KNOP1	7.42427813357811	7.3581222690712	7.46859161488361	6.88894308065369	6.74592579856253	6.85709421129686
VPS35L	6.01284914377859	6.11484071054306	5.98120862708259	5.61591041710442	5.7208897040198	5.68738791599321
CCP110	4.50186897628257	4.68103596232398	3.69341119152728	4.0243583757653	3.95144475187632	3.34962761787433
GDE1	5.79586019466681	5.89813808099057	5.97368085085444	5.57675866865293	5.75445202109802	5.80452957803111
TMC5	0.403966906843597	0.237820644516676	-0.0939186198154674	1.0181532262386	1.68348201497745	0.467399076500081
CLEC19A	0.292935594454853	0.716474243091492	-1.17192113181674	-2.074293022526	-1.92254210127153	-3.8302814721406
SYT17	1.62635932818004	1.70796274323597	2.08999965370634	1.90970649878029	2.70080149117748	2.50956853074402
ITPRIPL2	2.57586955772635	2.77875852134583	2.4952561321926	3.90029027394415	4.44634947258642	3.63732407794239
COQ7	3.99928195356267	4.16972066451258	4.18563087280134	4.39953208138849	4.1611718551299	4.16407196471825
TMC7	3.19597386456776	3.34325691950727	3.36551299882183	2.78952885119063	3.37585745811959	3.05643124153028
SMG1	7.55559424952708	7.44167006031816	6.50599422237166	7.5915653641687	7.43436292587444	6.24073388962518
ARL6IP1	8.36368268925221	8.5596748289534	8.54860815957279	7.98059055890699	7.9213789500175	7.70936203409743
RPS15A	9.5441181521412	9.71132679603936	9.99913980439688	9.10528681452081	9.29502364219695	9.55058539531593
NOMO2	7.8014698886256	7.82044080712219	7.80440431262693	7.86277783322127	8.0497619889609	7.79740439495449
MIR3179-4	-3.12852817398342	-3.37098859815885	-1.67888112053662	-1.76943844099758	-1.92254210127153	-2.24531897141945
LOC105379460	-2.76595809459872	-2.23348507440891	-2.46737701534291	-1.76943844099758	-1.92254210127153	-1.71480425472067
LOC102723728	6.21798555918221	6.29683258241592	6.64518096362437	6.40358426343212	6.59060490992483	6.69295374967407
LOC112268172	-1.41232113998401	-1.44498917960262	-1.06882763885264	-0.607167012098701	-0.880721925576905	-0.771387783087035
PKD1P5	1.1409325010098	1.07526763173072	0.413041368904416	1.05741265668582	0.432938553326857	-0.20579060723281
NPIPA9	1.09753990549642	1.4260243796773	1.54079691610279	1.13286488511529	0.098519514256298	0.0110207818403376
PKD1P4	-0.891488976682574	-0.0204913510747145	-0.797525617035243	-0.0532314069981691	-0.880721925576905	-1.32778113161142
PKD1P4-NPIPA8	-1.07790210091346	-2.88556177098861	-5.92680863398021	-1.51789967400161	-2.84007994107956	-3.8302814721406
RPL7P47	-1.07790210091346	-1.30059927026745	-0.641406415117961	-1.76943844099758	-1.1520239473943	-1.95581235422446
PKD1P6	5.67468040788401	5.5183632544358	5.03825412276442	5.41897378782262	5.26786360365497	4.49914115929368
PKD1P3	1.09753990549642	0.993583834137008	0.302010056515672	1.16916101433828	0.731462043879276	0.257181369109735
PKD1P3-NPIPA1	1.02990118862106	0.965294789705585	1.15000696307062	0.40809974455461	0.399385993615831	-1.022926550083
LOC101927469	3.24153644194821	3.03840233797885	3.37010757289908	3.7345765401336	3.73314645159063	3.64274774989742
LOC105376749	-1.84842025479069	-2.88556177098861	-3.60488053909285	-2.70232424513904	-3.20265002046427	-3.8302814721406
MIR193BHG	-0.263457754069532	-1.60545385179587	-0.19888817941701	0.28118763207239	0.0123628705065833	0.257181369109735
TVP23CP2	-2.23544337789994	-1.44498917960262	-2.22636891583912	-2.46131614563525	-1.61768751974311	-2.60788905080416
MRTFB	5.12413725846682	5.39122731756893	4.47513748999633	4.14999245122862	4.06547420696615	3.59318464920882
ERCC4	3.4150560855054	3.56682657064457	3.02447608098676	3.11669359444414	3.05339013876664	2.62367501643054
SHISA9	3.89542414776102	3.4182189771885	3.18953532725726	4.89420437067596	4.76725037267005	3.8255473593002
CPPED1	3.95133751942736	3.99183192737542	3.78571836645961	4.36474337536023	4.48485064196933	4.25541227625668
SNX29	4.26991015335613	3.99533361608697	3.80959329733808	3.54387652358508	3.47984301791743	3.37591891569326
NPIPB2	2.77492333765832	2.73753585861932	3.23053830138263	3.35591352435747	2.69389863092279	2.54475795920632
COX6CP1	-2.47645147740373	-4.10795419232505	-0.972612323593334	-1.63819390771933	-2.84007994107956	-2.60788905080416
GSPT1	7.63551404332316	7.6175540840814	7.76002013901404	8.06126538561958	8.02711298266833	8.07573221940877
RSL1D1	7.71953582062478	7.86538442847531	7.86241932287779	8.07343566173979	8.18529036011042	8.15852154106516
ZC3H7A	5.72366690083884	5.61257509906447	5.19407720880758	5.78916448825376	5.80817776242677	5.18930925621728
TXNDC11	3.72411279638895	3.69725226315397	3.52234001139523	3.98672071840194	4.25326425785079	4.02977087300666
SNN	6.49273879005008	5.92684477025221	6.10006057128319	5.96591610326264	5.80897659691057	5.78749207038841
LITAF	7.84024145950415	7.46237590870574	8.11988908834581	7.40513062426216	7.26975071319923	7.68229440278514
LOC400499	1.65657394122705	1.46695464373218	1.55700714328405	1.0181532262386	0.731462043879276	1.87937677602987
RMI2	6.03314360610974	6.04644201438718	6.37554469245099	5.30737715605325	4.96512651439947	5.38969369919015
LOC105371083	-0.806600079096061	-1.30059927026745	-1.83934579272987	-2.46131614563525	-1.48644298646486	-1.71480425472067
PRM1	-3.61395500115367	-5.69291669304621	-5.92680863398021	-3.35440094171873	-2.84007994107956	-1.022926550083
SOCS1	2.72589500173096	3.29860515302949	2.80451039704486	4.0243583757653	4.75900637857514	5.02250809946184
LOC105371082	0.292935594454853	0.329451119982244	0.643046974350739	0.0280686951036791	0.0123628705065833	0.199465871253448
CLEC16A	4.66123833274854	4.33083766025321	4.12440030693456	4.676660212021	4.87645375318183	4.60295620595147
CIITA	1.48196941884487	1.806929194037	1.73852728320497	1.85505242391022	1.80377624869517	1.95107824138406
TVP23A	2.47774483298314	2.71222477009013	2.79770521913974	2.34206987421941	2.02891404677043	2.56774960183255
NUBP1	3.0385314937645	3.00405083318808	3.26054343922029	3.4288311861387	3.39726282172286	3.43337896756758
TEKT5	-3.61395500115367	-1.60545385179587	-2.7568836325379	-6.16175586377634	-6.01000494252187	-3.8302814721406
EMP2	5.32679904632114	5.22072073500289	5.47140062748664	4.32306703048581	4.43604446419468	4.66023517662626
LOC107984877	-0.578331091422944	-0.48346332741726	-1.67888112053662	-1.63819390771933	-1.76207742907829	-2.60788905080416
ATF7IP2	3.10029051651246	3.06530652168051	2.98907074485556	3.58139553033616	3.25912173662755	3.01520857880377
LOC107984900	-2.02899250043251	-1.30059927026745	-2.46737701534291	-2.99183086233403	-2.55057332388457	-2.24531897141945
LOC105371077	4.3037154332081	4.79592765341113	5.20440527110606	5.38272565853445	5.08473256252622	5.02250809946184
GRIN2A	3.8666332690802	3.16195169021403	2.88376300076094	1.61303119582484	0.955779342140216	0.0110207818403376
RPL21P119	7.77330844061173	7.90734469636409	8.10670040357962	7.46132543087678	7.60343922815013	7.87635843412106
C16orf72	6.31471141115129	6.09702443534471	6.2352679363941	6.65382757007468	6.49108582775264	6.26643368234793
USP7	7.60606049088364	7.68361571980182	7.69695856958008	8.32589578356915	8.13855108102868	8.09217904623647
CARHSP1	7.05864713084818	7.03903868072572	7.35902702188121	6.37570523085668	6.12024384152882	6.72206741783914
LOC100130283	-0.981686785654153	-0.335364688428126	0.222938485524473	0.105030676918563	-1.055808632135	-0.660356470698292
PMM2	5.35471179204154	4.61883162195875	4.91632727713114	6.13659315188185	6.23406152167295	6.26203521845042
LOC124903642	-1.18099559387756	-0.738720382659335	-0.372219782302572	-0.804203859158255	-0.724602723659623	-1.71480425472067
ABAT	3.59744663626481	3.39189169475815	3.1419696440052	2.25187206524783	2.16492073997881	2.6346045765888
METTL22	4.83972718471851	5.1328371398369	4.88135113888817	4.31093497546644	4.21037338517336	4.73323260931652
RBFOX1	0.958934667266916	0.535901997449671	0.516134861868519	0.915059733274493	1.5522374816992	1.24296750989003
LOC105371067	-1.07790210091346	-0.648522573687757	-0.434955537650534	-2.074293022526	-2.10311434691335	-3.0933158779744
ENPP7P14	-0.891488976682574	-2.88556177098861	-1.28295244420548	-2.70232424513904	-2.55057332388457	-0.891682016804747
EEF2KMT	3.70616859688695	3.12406693020917	3.44169782752748	3.35591352435747	3.36720558786668	3.63732407794239
